pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
ST,2018-05-20,83.7,-2.54,5.92,"Ohtani, Shohei",543068,660271,field_out,hit_into_play,,,,,12,"C.J. Cron grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,R,R,LAA,TB,X,6.0,ground_ball,2,2,2018,1.25,0.42,0.88,2.92,,,,1,6,Top,109.77,155.54,,,455117,,,5.43504539645262,-121.826032101139,-1.31203146184451,11.2853122443678,23.6266885098977,-28.0237594062459,3.29,1.55,60.0,70.5,5.0,83.4,2216.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.44,0.153,0.154,0.0,1.0,0.0,0.0,2.0,44,6,Sweeper,3,1,1,3,1,3,1,3,Standard,Standard,109.0,0.021,-0.148,,
FF,2018-05-20,98.9,-2.33,6.08,"Ohtani, Shohei",543068,660271,,foul,,,,,5,"C.J. Cron grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,R,R,LAA,TB,S,,,2,2,2018,-0.48,1.39,0.24,2.67,,,,1,6,Top,,,,,455117,,,8.12418947547949,-143.732692324061,-7.06703207876328,-8.56052170829971,32.7883657471971,-11.5500904919769,3.42,1.6,323.0,96.9,45.0,98.8,2343.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.21,,,,,,,,44,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,199.0,0.0,0.0,,
FS,2018-05-20,90.6,-2.18,6.2,"Ohtani, Shohei",543068,660271,,ball,,,,,14,"C.J. Cron grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,R,R,LAA,TB,B,,,1,2,2018,-0.44,0.15,1.94,-0.23,,,,1,6,Top,,,,,455117,,,11.1074926526757,-131.173452485527,-10.2793341026717,-7.34996721432766,27.0430882647444,-28.5352776442864,3.39,1.51,,,,89.7,1410.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.55,,,,,,,,44,4,Split-Finger,3,1,1,3,1,3,1,3,Standard,Standard,251.0,0.0,0.031,,
FF,2018-05-20,97.1,-2.39,6.19,"Ohtani, Shohei",543068,660271,,ball,,,,,11,"C.J. Cron grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,R,R,LAA,TB,B,,,0,2,2018,-0.37,1.25,-0.98,4.87,,,,1,6,Top,,,,,455117,,,4.60787681527813,-141.342923378583,-0.84847544618376,-5.91335036754869,31.6502127143084,-15.5854944683686,3.43,1.58,,,,97.0,2060.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.33,,,,,,,,44,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,196.0,0.0,0.014,,
FF,2018-05-20,98.3,-2.33,6.09,"Ohtani, Shohei",543068,660271,,foul,,,,,8,"C.J. Cron grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,R,R,LAA,TB,S,,,0,1,2018,-0.39,1.26,0.11,1.66,,,,1,6,Top,,,,,455117,,,7.53975182931098,-142.845484781686,-9.50312044616621,-7.09064678402912,31.8361183564388,-12.8726804882515,3.4,1.58,,,,98.6,2190.0,6.4,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.05,,,,,,,,44,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,197.0,0.0,-0.037,,
FF,2018-05-20,97.9,-2.36,6.07,"Ohtani, Shohei",543068,660271,,called_strike,,,,,12,"C.J. Cron grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,R,R,LAA,TB,S,,,0,0,2018,-0.43,1.21,0.83,2.55,,,,1,6,Top,,,,,455117,,,9.56811226694586,-142.120609095609,-6.79310253996141,-7.97068900138253,31.0025782099079,-14.4628570611812,3.46,1.56,,,,97.7,2228.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.28,,,,,,,,44,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,200.0,0.0,-0.026,,
FF,2018-05-20,97.7,-2.36,6.05,"Ohtani, Shohei",452655,660271,field_out,hit_into_play,,,,,8,"Denard Span grounds out, shortstop Andrelton Simmons to first baseman Luis Valbuena.",R,L,R,LAA,TB,X,6.0,ground_ball,0,0,2018,-0.55,1.29,-0.26,1.89,,,,0,6,Top,108.55,156.76,,,455117,,,6.94938129459227,-141.948396768825,-8.68013326057514,-9.10734380686429,32.9580587110589,-12.9207906521754,3.27,1.49,4.0,97.9,-26.0,97.9,2028.0,6.5,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,53.99,0.147,0.156,0.0,1.0,0.0,0.0,2.0,43,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,203.0,0.03,-0.232,,
FF,2018-05-20,97.9,-2.32,5.98,"Ohtani, Shohei",608654,660271,field_out,hit_into_play,,,,,9,Johnny Field lines out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,X,9.0,line_drive,2,0,2018,-0.36,1.14,0.51,1.83,,,,2,5,Top,187.29,117.99,,,455117,,,8.45366678657836,-142.273676274458,-8.3457820818909,-6.62280828098302,29.9594165003928,-15.0847913632303,3.07,1.29,288.0,87.8,24.0,98.1,2087.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.24,0.14,0.158,0.0,1.0,0.0,0.0,3.0,37,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,197.0,0.014,-0.138,,
ST,2018-05-20,84.2,-2.47,5.92,"Ohtani, Shohei",608654,660271,,ball,,,,,14,Johnny Field lines out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,B,,,1,0,2018,1.73,0.2,1.24,1.76,,,,2,5,Top,,,,,455117,,,5.184597740383,-122.492246104001,-3.6141117045065,16.0911458500687,25.0673005959068,-29.7214050668018,3.07,1.31,,,,83.6,2385.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.48,,,,,,,,37,2,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,97.0,0.0,0.024,,
CU,2018-05-20,77.1,-2.05,6.23,"Ohtani, Shohei",608654,660271,,ball,,,,,11,Johnny Field lines out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,B,,,0,0,2018,1.11,-1.26,-0.83,3.49,,,,2,5,Top,,,,,455117,,,0.57834622046351,-112.18901198026,3.4850603544067,9.21216256597007,21.9784571574214,-43.6366033912301,2.92,1.26,,,,76.8,2429.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.23,,,,,,,,37,1,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,42.0,0.0,0.014,,
FF,2018-05-20,98.7,-2.51,6.09,"Ohtani, Shohei",621002,660271,field_out,hit_into_play,,,,,1,"Daniel Robertson grounds out, third baseman Zack Cozart to first baseman Luis Valbuena.",R,R,R,LAA,TB,X,5.0,ground_ball,2,2,2018,-0.7,1.17,-0.71,2.62,,,,1,5,Top,110.98,167.66,,,455117,,,6.49581636561376,-143.460958701543,-6.71395324626696,-11.0530373238342,31.4129805136874,-14.7049055662379,3.05,1.36,10.0,68.4,-14.0,98.7,2008.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.26,0.033,0.041,0.0,1.0,0.0,0.0,2.0,36,5,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,211.0,0.023,-0.148,,
FF,2018-05-20,98.1,-2.33,5.99,"Ohtani, Shohei",621002,660271,,called_strike,,,,,9,"Daniel Robertson grounds out, third baseman Zack Cozart to first baseman Luis Valbuena.",R,R,R,LAA,TB,S,,,2,1,2018,-0.71,1.25,0.55,1.64,,,,1,5,Top,,,,,455117,,,9.36988609914929,-142.372528450309,-9.16063475434414,-11.5709467926289,29.6964393368788,-13.3516986158135,3.02,1.36,,,,98.1,2025.0,6.2,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.25,,,,,,,,36,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,209.0,0.0,-0.049,,
FF,2018-05-20,97.5,-2.37,6.0,"Ohtani, Shohei",621002,660271,,called_strike,,,,,9,"Daniel Robertson grounds out, third baseman Zack Cozart to first baseman Luis Valbuena.",R,R,R,LAA,TB,S,,,2,0,2018,-0.61,1.29,0.76,1.75,,,,1,5,Top,,,,,455117,,,9.78306952771678,-141.441480449358,-8.82594765802839,-10.315865917109,30.3545302835219,-13.1304733144357,3.09,1.38,,,,97.5,2203.0,6.3,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.19,,,,,,,,36,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,205.0,0.0,-0.045,,
FF,2018-05-20,98.7,-2.46,6.03,"Ohtani, Shohei",621002,660271,,ball,,,,,14,"Daniel Robertson grounds out, third baseman Zack Cozart to first baseman Luis Valbuena.",R,R,R,LAA,TB,B,,,1,0,2018,-0.61,1.32,0.92,0.84,,,,1,5,Top,,,,,455117,,,10.6004233499606,-142.960575657874,-11.7293480989428,-10.7315240879053,31.7990156914489,-11.4889761969197,3.11,1.34,,,,98.7,2172.0,6.5,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.02,,,,,,,,36,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,205.0,0.0,0.049,,
ST,2018-05-20,81.5,-2.35,5.99,"Ohtani, Shohei",621002,660271,,ball,,,,,12,"Daniel Robertson grounds out, third baseman Zack Cozart to first baseman Luis Valbuena.",R,R,R,LAA,TB,B,,,0,0,2018,1.52,0.13,0.55,3.65,,,,1,5,Top,,,,,455117,,,3.62721644865489,-118.646402400793,1.08736176576893,13.5105416533347,23.1612130890563,-31.4003107199202,3.07,1.34,,,,81.2,2300.0,6.1,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.37,,,,,,,,36,1,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,95.0,0.0,0.027,,
FS,2018-05-20,90.3,-2.19,6.19,"Ohtani, Shohei",605480,660271,strikeout,swinging_strike_blocked,,,,,13,"Mallex Smith strikes out swinging, catcher Martin Maldonado to first baseman Luis Valbuena.",R,L,R,LAA,TB,S,2.0,,0,2,2018,-0.51,0.2,-0.41,0.82,,,,0,5,Top,,,,,455117,,,5.4582418176823,-131.289592816755,-7.82729374091969,-6.89661603726893,25.7970960867476,-28.604608647524,3.1,1.33,,,,90.0,1407.0,6.0,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,54.51,,0.0,0.0,1.0,0.0,0.0,,35,3,Split-Finger,2,1,1,2,1,2,1,2,Standard,Strategic,249.0,0.032,-0.145,,
FF,2018-05-20,97.8,-2.36,6.04,"Ohtani, Shohei",605480,660271,,called_strike,,,,,11,"Mallex Smith strikes out swinging, catcher Martin Maldonado to first baseman Luis Valbuena.",R,L,R,LAA,TB,S,,,0,1,2018,-0.36,1.5,-0.83,2.77,,,,0,5,Top,,,,,455117,,,4.99715921801715,-142.359641473879,-6.84888020337992,-6.0821572563406,31.7809829339442,-10.276615278951,3.1,1.28,,,,98.5,2080.0,6.6,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,53.9,,,,,,,,35,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,194.0,0.0,-0.051,,
FF,2018-05-20,96.3,-2.16,6.1,"Ohtani, Shohei",605480,660271,,foul,,,,,4,"Mallex Smith strikes out swinging, catcher Martin Maldonado to first baseman Luis Valbuena.",R,L,R,LAA,TB,S,,,0,0,2018,-0.52,1.34,-0.77,2.31,,,,0,5,Top,,,,,455117,,,4.91239466014839,-140.101678405356,-7.64972493914194,-7.97650659659787,29.6483703755294,-12.8043105170606,3.25,1.33,,,,97.3,1922.0,6.7,530105,660271,455117,472528,435079,446359,592743,457708,455759,641684,53.76,,,,,,,,35,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,201.0,0.0,-0.036,,
FF,2018-05-20,98.3,-2.44,6.03,"Ohtani, Shohei",622110,660271,strikeout,swinging_strike,,,,,9,Matt Duffy strikes out swinging.,R,R,R,LAA,TB,S,2.0,,3,2,2018,-0.54,1.43,0.63,1.96,,,,2,4,Top,,,,,455117,,,9.57884879860449,-142.695450002415,-8.87454733516482,-9.56884284481744,31.7873273011121,-10.8161618691922,3.31,1.57,,,,98.4,2251.0,6.4,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.08,,0.0,0.0,1.0,0.0,0.0,,27,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201.0,0.011,-0.12,,
FS,2018-05-20,89.3,-2.27,6.14,"Ohtani, Shohei",622110,660271,,ball,,,,,14,Matt Duffy strikes out swinging.,R,R,R,LAA,TB,B,,,2,2,2018,-0.61,-0.03,0.63,-0.43,,,,2,4,Top,,,,,455117,,,8.29942303693851,-129.453759495714,-9.95996867926513,-8.45262777436489,25.6341457489785,-30.7822247544272,3.29,1.55,,,,88.4,1379.0,5.8,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.66,,,,,,,,27,5,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,273.0,0.0,0.035,,
FF,2018-05-20,99.0,-2.31,5.99,"Ohtani, Shohei",622110,660271,,called_strike,,,,,9,Matt Duffy strikes out swinging.,R,R,R,LAA,TB,S,,,2,1,2018,-0.65,1.28,0.62,1.39,,,,2,4,Top,,,,,455117,,,9.53505201922398,-143.638471340322,-10.0850016467235,-11.3791292223337,35.03863165128,-12.1479795269372,3.33,1.41,,,,98.9,2064.0,6.5,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,53.99,,,,,,,,27,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,207.0,0.0,-0.029,,
ST,2018-05-20,83.2,-2.48,5.93,"Ohtani, Shohei",622110,660271,,ball,,,,,14,Matt Duffy strikes out swinging.,R,R,R,LAA,TB,B,,,1,1,2018,0.93,0.26,1.6,1.19,,,,2,4,Top,,,,,455117,,,7.50928215055611,-120.855923226138,-4.82702758606952,7.45811877219389,24.8973254713432,-28.8963371887408,3.3,1.58,,,,82.6,2390.0,6.1,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.38,,,,,,,,27,3,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,106.0,0.0,0.019,,
ST,2018-05-20,83.1,-2.48,5.91,"Ohtani, Shohei",622110,660271,,ball,,,,,14,Matt Duffy strikes out swinging.,R,R,R,LAA,TB,B,,,0,1,2018,1.08,-0.08,0.4,1.29,,,,2,4,Top,,,,,455117,,,4.48542019768266,-120.830025927907,-3.90572144406151,9.4057395587717,24.7828886753015,-32.3702491506086,3.3,1.58,,,,82.1,2428.0,5.8,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.7,,,,,,,,27,2,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,86.0,0.0,0.011,,
FF,2018-05-20,97.9,-2.35,6.04,"Ohtani, Shohei",622110,660271,,called_strike,,,,,8,Matt Duffy strikes out swinging.,R,R,R,LAA,TB,S,,,0,0,2018,-0.59,1.23,-0.24,2.01,,,,2,4,Top,,,,,455117,,,7.06189099619811,-142.226583160494,-8.21798083020547,-9.62970414817494,33.3118493970562,-13.7753115728166,3.36,1.62,,,,97.9,2136.0,6.4,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.08,,,,,,,,27,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,206.0,0.0,-0.016,,
FS,2018-05-20,86.5,-2.13,6.18,"Ohtani, Shohei",543543,660271,strikeout,swinging_strike,,,,,8,Brad Miller strikes out swinging.,R,L,R,LAA,TB,S,2.0,,2,2,2018,-0.65,0.3,-0.14,1.36,,,,1,4,Top,,,,,455117,,,5.99191441454479,-125.701065290581,-5.80459913239241,-8.02408592030071,26.1309220335175,-28.0702931394303,3.27,1.43,,,,85.6,1249.0,5.8,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.65,,0.0,0.0,1.0,0.0,0.0,,26,5,Split-Finger,0,1,1,0,1,0,1,0,Strategic,Standard,245.0,0.016,-0.148,,
FS,2018-05-20,89.3,-2.24,6.13,"Ohtani, Shohei",543543,660271,,ball,,,,,14,Brad Miller strikes out swinging.,R,L,R,LAA,TB,B,,,1,2,2018,-0.82,0.51,0.16,-0.05,,,,1,4,Top,,,,,455117,,,7.52825297220624,-129.481373611346,-10.1782178125694,-10.6350307209798,25.0606944752248,-24.691333894844,3.27,1.41,,,,88.8,1422.0,6.0,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.49,,,,,,,,26,4,Split-Finger,0,1,1,0,1,0,1,0,Strategic,Standard,238.0,0.0,0.031,,
FF,2018-05-20,98.0,-2.32,6.05,"Ohtani, Shohei",543543,660271,,called_strike,,,,,7,Brad Miller strikes out swinging.,R,L,R,LAA,TB,S,,,1,1,2018,-0.94,1.21,-0.29,1.78,,,,1,4,Top,,,,,455117,,,7.63980707378496,-142.277253416726,-8.80431360694848,-14.5016072724798,31.4425135643042,-13.9583145791241,3.32,1.43,,,,98.0,2019.0,6.3,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.16,,,,,,,,26,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,218.0,0.0,-0.043,,
FS,2018-05-20,85.5,-2.22,6.12,"Ohtani, Shohei",543543,660271,,swinging_strike,,,,,14,Brad Miller strikes out swinging.,R,L,R,LAA,TB,S,,,1,0,2018,-0.51,0.51,0.58,0.79,,,,1,4,Top,,,,,455117,,,7.54612170050826,-124.136867319861,-7.2339623324465,-6.66267092905651,24.0176292222794,-25.7994268222499,3.25,1.45,,,,85.1,1448.0,6.1,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.4,,,,,,,,26,2,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,225.0,0.0,-0.034,,
FS,2018-05-20,86.8,-2.11,6.18,"Ohtani, Shohei",543543,660271,,ball,,,,,14,Brad Miller strikes out swinging.,R,L,R,LAA,TB,B,,,0,0,2018,-0.48,0.22,0.81,0.59,,,,1,4,Top,,,,,455117,,,8.01024418767029,-126.054075606327,-7.69619932989158,-6.73265027588333,24.4659905971859,-28.4404526758989,3.4,1.55,,,,87.4,1348.0,6.7,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,53.84,,,,,,,,26,1,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,245.0,0.0,0.027,,
FF,2018-05-20,96.5,-2.17,6.09,"Ohtani, Shohei",467092,660271,field_out,hit_into_play,,,,,4,"Wilson Ramos grounds out, third baseman Zack Cozart to first baseman Jefry Marte.",R,R,R,LAA,TB,X,5.0,ground_ball,2,1,2018,-0.51,1.36,-0.45,2.35,,,,0,4,Top,98.46,168.46,,,455117,,,5.76620258766603,-140.333359773015,-7.45264079698028,-8.10314257161011,32.3235179262953,-12.7215877805124,3.28,1.56,4.0,86.3,-33.0,96.6,2196.0,6.4,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.06,0.067,0.04,0.0,1.0,0.0,0.0,2.0,25,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201.0,0.023,-0.274,,
FF,2018-05-20,95.3,-2.22,6.03,"Ohtani, Shohei",467092,660271,,foul,,,,,5,"Wilson Ramos grounds out, third baseman Zack Cozart to first baseman Jefry Marte.",R,R,R,LAA,TB,S,,,2,0,2018,-0.55,1.3,0.12,2.35,,,,0,4,Top,,,,,455117,,,7.45793287464824,-138.701064169367,-7.0756089446237,-8.75869184902788,27.5211497387815,-13.8492240462046,3.31,1.51,228.0,77.5,43.0,96.4,2016.0,6.7,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,53.83,,,,,,,,25,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,203.0,0.0,-0.057,,
ST,2018-05-20,79.4,-2.35,6.07,"Ohtani, Shohei",467092,660271,,ball,,,,,12,"Wilson Ramos grounds out, third baseman Zack Cozart to first baseman Jefry Marte.",R,R,R,LAA,TB,B,,,1,0,2018,0.97,0.41,1.22,2.44,,,,0,4,Top,,,,,455117,,,5.97999657680205,-115.551759277221,-1.95812744880004,7.60146864021102,20.350261219728,-28.4138330171337,3.17,1.52,,,,79.3,2164.0,6.1,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.43,,,,,,,,25,2,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,113.0,0.0,0.064,,
ST,2018-05-20,80.1,-2.26,6.12,"Ohtani, Shohei",467092,660271,,ball,,,,,14,"Wilson Ramos grounds out, third baseman Zack Cozart to first baseman Jefry Marte.",R,R,R,LAA,TB,B,,,0,0,2018,1.02,0.3,1.51,1.74,,,,0,4,Top,,,,,455117,,,6.39446609681752,-116.499030003912,-3.53675544225723,8.10652546087644,20.9520879074517,-29.0414293423015,3.19,1.46,,,,80.0,2133.0,6.1,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.37,,,,,,,,25,1,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,106.0,0.0,0.036,,
FF,2018-05-20,96.4,-2.26,6.03,"Ohtani, Shohei",621563,660271,field_out,hit_into_play,,,,,13,"Joey Wendle grounds out, second baseman Ian Kinsler to first baseman Jefry Marte.",R,L,R,LAA,TB,X,4.0,ground_ball,2,0,2018,-0.54,1.32,-1.08,2.25,,,,2,3,Top,146.71,153.73,,,455117,,,4.38928823937562,-140.164579095633,-7.49975868817299,-8.15783021448864,31.3349231516513,-13.1848325612895,3.18,1.49,6.0,90.6,-19.0,96.6,2012.0,6.4,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.06,0.16,0.157,0.0,1.0,0.0,0.0,2.0,20,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202.0,0.01,-0.138,,
FF,2018-05-20,98.2,-2.27,6.01,"Ohtani, Shohei",621563,660271,,ball,,,,,14,"Joey Wendle grounds out, second baseman Ian Kinsler to first baseman Jefry Marte.",R,L,R,LAA,TB,B,,,1,0,2018,-0.58,1.37,0.27,1.08,,,,2,3,Top,,,,,455117,,,8.22719576421859,-142.480972603696,-11.0072932524804,-9.83835853912061,32.8399367907016,-11.1603804106882,3.17,1.5,,,,98.1,2094.0,6.4,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.08,,,,,,,,20,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,203.0,0.0,0.024,,
CU,2018-05-20,72.6,-1.93,6.27,"Ohtani, Shohei",621563,660271,,ball,,,,,13,"Joey Wendle grounds out, second baseman Ian Kinsler to first baseman Jefry Marte.",R,L,R,LAA,TB,B,,,0,0,2018,0.83,-1.5,-1.49,1.65,,,,2,3,Top,,,,,455117,,,-0.502322702329935,-105.470565111034,0.843589189820404,6.10448208704357,21.4485408150316,-43.5082794224085,3.17,1.47,,,,71.3,2339.0,5.9,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.65,,,,,,,,20,1,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,29.0,0.0,0.014,,
FF,2018-05-20,96.9,-2.33,6.02,"Ohtani, Shohei",543068,660271,field_out,hit_into_play,,,,,7,C.J. Cron flies out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,X,9.0,fly_ball,3,1,2018,-0.53,1.28,-0.61,2.04,,,,1,3,Top,189.88,113.48,,,455117,,,5.85024803823209,-140.882209612284,-8.08023015805293,-8.38783322975246,31.281576601682,-13.388450954051,3.36,1.56,254.0,81.4,40.0,97.5,2119.0,6.6,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,53.89,0.013,0.012,0.0,1.0,0.0,0.0,3.0,19,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202.0,0.016,-0.28,,
FF,2018-05-20,98.4,-2.48,5.98,"Ohtani, Shohei",543068,660271,,ball,,,,,14,C.J. Cron flies out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,B,,,2,1,2018,-0.92,1.27,1.23,-0.1,,,,1,3,Top,,,,,455117,,,12.1795266630584,-142.262994156811,-13.9551856311683,-15.2332407013465,29.5502545031419,-12.0129703080433,3.42,1.56,,,,98.7,2293.0,6.6,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,53.93,,,,,,,,19,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,216.0,0.0,0.083,,
ST,2018-05-20,82.9,-2.39,5.88,"Ohtani, Shohei",543068,660271,,ball,,,,,14,C.J. Cron flies out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,B,,,1,1,2018,1.44,0.28,2.18,0.67,,,,1,3,Top,,,,,455117,,,7.64481243200597,-120.491637397584,-5.92587491122441,12.3353569323568,26.250128634217,-28.3725381056534,3.37,1.58,,,,82.9,2398.0,6.7,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,53.84,,,,,,,,19,3,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,101.0,0.0,0.037,,
FS,2018-05-20,86.5,-2.15,6.18,"Ohtani, Shohei",543068,660271,,ball,,,,,14,C.J. Cron flies out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,B,,,0,1,2018,-0.26,0.28,1.53,0.6,,,,1,3,Top,,,,,455117,,,9.21875560551694,-125.501831116349,-7.61480225612138,-4.46215975131148,23.1068533813363,-28.0493086546749,3.42,1.56,,,,86.2,1370.0,6.0,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.45,,,,,,,,19,2,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,223.0,0.0,0.02,,
ST,2018-05-20,80.9,-2.32,5.98,"Ohtani, Shohei",543068,660271,,called_strike,,,,,14,C.J. Cron flies out to right fielder Michael Hermosillo.,R,R,R,LAA,TB,S,,,0,0,2018,1.47,0.07,0.89,1.79,,,,1,3,Top,,,,,455117,,,4.35994118860142,-117.661463382343,-2.79559465141737,12.6401695717819,23.5467861030201,-31.2081643207222,3.34,1.55,,,,80.4,2290.0,6.1,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.39,,,,,,,,19,1,Sweeper,0,1,1,0,1,0,1,0,Standard,Standard,93.0,0.0,-0.026,,
FS,2018-05-20,86.0,-2.11,6.16,"Ohtani, Shohei",452655,660271,strikeout,swinging_strike,,,,,9,Denard Span strikes out swinging.,R,L,R,LAA,TB,S,2.0,,2,2,2018,-0.3,0.45,0.51,1.66,,,,0,3,Top,,,,,455117,,,6.77321131891712,-124.975754221318,-5.28286873583226,-4.45670863353334,24.7777900212007,-26.7213306752858,3.28,1.49,,,,85.6,1337.0,6.1,530105,660271,455117,527043,435079,446359,592743,457708,455759,641684,54.45,,0.0,0.0,1.0,0.0,0.0,,18,5,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,214.0,0.021,-0.21,,
